feature,importance,target,horizon,model,product,vol_gate_q
microprice_dev_lag50,6314.18994140625,fwd_ret,100,lgbm,SNACKPACK_CHOCOLATE,5
obi_l1_lag20,0.0,fwd_ret,100,lgbm,SNACKPACK_CHOCOLATE,5
obi_l1_lag50,0.0,fwd_ret,100,lgbm,SNACKPACK_CHOCOLATE,5
obi_l3_lag1,0.0,fwd_ret,100,lgbm,SNACKPACK_CHOCOLATE,5
obi_l3_lag5,0.0,fwd_ret,100,lgbm,SNACKPACK_CHOCOLATE,5
microprice_dev_lag1,0.0,fwd_ret,100,lgbm,SNACKPACK_CHOCOLATE,5
obi_l3_lag20,0.0,fwd_ret,100,lgbm,SNACKPACK_CHOCOLATE,5
microprice_dev_lag5,0.0,fwd_ret,100,lgbm,SNACKPACK_CHOCOLATE,5
obi_l1_lag1,0.0,fwd_ret,100,lgbm,SNACKPACK_CHOCOLATE,5
fam_mean_obi_l1_lag5,0.0,fwd_ret,100,lgbm,SNACKPACK_CHOCOLATE,5
fam_mean_obi_l1_lag20,0.0,fwd_ret,100,lgbm,SNACKPACK_CHOCOLATE,5
fam_mean_microprice_dev_lag5,0.0,fwd_ret,100,lgbm,SNACKPACK_CHOCOLATE,5
fam_mean_microprice_dev_lag20,0.0,fwd_ret,100,lgbm,SNACKPACK_CHOCOLATE,5
obi_l1_lag50,23.111183235797178,fwd_ret,50,ridge,SNACKPACK_PISTACHIO,5
obi_l1_lag1,19.4043049899933,fwd_ret,50,ridge,SNACKPACK_PISTACHIO,5
fam_mean_microprice_dev_lag20,15.675874054220314,fwd_ret,50,ridge,SNACKPACK_PISTACHIO,5
microprice_dev_lag20,13.856218566301722,fwd_ret,50,ridge,SNACKPACK_PISTACHIO,5
fam_mean_microprice_dev_lag5,12.152323356341396,fwd_ret,50,ridge,SNACKPACK_PISTACHIO,5
microprice_dev_lag5,9.86959639607031,fwd_ret,50,ridge,SNACKPACK_PISTACHIO,5
obi_l3_lag20,6.9455275238985275,fwd_ret,50,ridge,SNACKPACK_PISTACHIO,5
std_500_lag5,6.055947284663362,fwd_ret,50,ridge,SNACKPACK_PISTACHIO,5
std_500_lag1,5.482851177311238,fwd_ret,50,ridge,SNACKPACK_PISTACHIO,5
microprice_dev_lag50,5.461827686590223,fwd_ret,50,ridge,SNACKPACK_PISTACHIO,5
fam_mean_obi_l1_lag20,5.299628958736167,fwd_ret,50,ridge,SNACKPACK_PISTACHIO,5
obi_l1_lag20,5.299628958735492,fwd_ret,50,ridge,SNACKPACK_PISTACHIO,5
obi_l1_lag5,5.08811210145406,fwd_ret,50,ridge,SNACKPACK_PISTACHIO,5
fam_mean_obi_l1_lag5,5.088112101442142,fwd_ret,50,ridge,SNACKPACK_PISTACHIO,5
microprice_dev_lag1,4.919234317567269,fwd_ret,50,ridge,SNACKPACK_PISTACHIO,5
obi_l3_lag5,3.5888390985876284,fwd_ret,50,ridge,SNACKPACK_PISTACHIO,5
signed_flow_20_lag20,0.8544482653859191,fwd_ret,50,ridge,SNACKPACK_PISTACHIO,5
std_500_lag20,0.7714634490711811,fwd_ret,50,ridge,SNACKPACK_PISTACHIO,5
std_50_lag5,0.7215414073505333,fwd_ret,50,ridge,SNACKPACK_PISTACHIO,5
std_50_lag1,0.5962286423306651,fwd_ret,50,ridge,SNACKPACK_PISTACHIO,5
signed_flow_20_lag50,0.5955347630906154,fwd_ret,50,ridge,SNACKPACK_PISTACHIO,5
signed_flow_20_lag1,0.5792434052269266,fwd_ret,50,ridge,SNACKPACK_PISTACHIO,5
obi_l3_lag1,0.474314161515411,fwd_ret,50,ridge,SNACKPACK_PISTACHIO,5
fam_mean_ret_10_lag5,0.46420828943473397,fwd_ret,50,ridge,SNACKPACK_PISTACHIO,5
spread_bps_lag50,0.36201639341373704,fwd_ret,50,ridge,SNACKPACK_PISTACHIO,5
std_50_lag20,0.28869527892054375,fwd_ret,50,ridge,SNACKPACK_PISTACHIO,5
fam_mean_ret_10_lag20,0.20446572143254585,fwd_ret,50,ridge,SNACKPACK_PISTACHIO,5
spread_bps_lag20,0.17576647971036308,fwd_ret,50,ridge,SNACKPACK_PISTACHIO,5
std_500_lag50,0.17061764233277596,fwd_ret,50,ridge,SNACKPACK_PISTACHIO,5
spread_bps_lag1,0.1615752455609486,fwd_ret,50,ridge,SNACKPACK_PISTACHIO,5
std_50_lag50,0.15916746973794066,fwd_ret,50,ridge,SNACKPACK_PISTACHIO,5
signed_flow_20_lag5,0.14224840359852858,fwd_ret,50,ridge,SNACKPACK_PISTACHIO,5
ret_10_lag5,0.1099862856618412,fwd_ret,50,ridge,SNACKPACK_PISTACHIO,5
ret_10_lag50,0.06718921915237905,fwd_ret,50,ridge,SNACKPACK_PISTACHIO,5
spread_bps_lag5,0.05839862637070877,fwd_ret,50,ridge,SNACKPACK_PISTACHIO,5
vwap_dev_lag1,0.0480979600650805,fwd_ret,50,ridge,SNACKPACK_PISTACHIO,5
ret_10_lag20,0.03977155160582581,fwd_ret,50,ridge,SNACKPACK_PISTACHIO,5
ret_1_lag1,0.02785490986005344,fwd_ret,50,ridge,SNACKPACK_PISTACHIO,5
vwap_dev_lag5,0.02498553134432231,fwd_ret,50,ridge,SNACKPACK_PISTACHIO,5
ret_1_lag20,0.01633749150904928,fwd_ret,50,ridge,SNACKPACK_PISTACHIO,5
ret_1_lag5,0.01280065482418703,fwd_ret,50,ridge,SNACKPACK_PISTACHIO,5
vwap_dev_lag20,0.010027328097522862,fwd_ret,50,ridge,SNACKPACK_PISTACHIO,5
obi_l3_lag50,0.006043503141235685,fwd_ret,50,ridge,SNACKPACK_PISTACHIO,5
ret_10_lag1,0.003006158886327404,fwd_ret,50,ridge,SNACKPACK_PISTACHIO,5
ret_1_lag50,0.002421121354288973,fwd_ret,50,ridge,SNACKPACK_PISTACHIO,5
vwap_dev_lag50,0.00177797535271543,fwd_ret,50,ridge,SNACKPACK_PISTACHIO,5
std_500_lag50,30362770.10205078,fwd_ret,50,lgbm,SNACKPACK_PISTACHIO,5
std_500_lag1,25173883.674072266,fwd_ret,50,lgbm,SNACKPACK_PISTACHIO,5
std_500_lag20,16386835.395385742,fwd_ret,50,lgbm,SNACKPACK_PISTACHIO,5
std_50_lag50,14013983.647949219,fwd_ret,50,lgbm,SNACKPACK_PISTACHIO,5
std_50_lag20,11865413.985961914,fwd_ret,50,lgbm,SNACKPACK_PISTACHIO,5
vwap_dev_lag50,11822985.293823242,fwd_ret,50,lgbm,SNACKPACK_PISTACHIO,5
std_500_lag5,10449287.630615234,fwd_ret,50,lgbm,SNACKPACK_PISTACHIO,5
std_50_lag1,7683964.819641113,fwd_ret,50,lgbm,SNACKPACK_PISTACHIO,5
vwap_dev_lag1,6882823.618286133,fwd_ret,50,lgbm,SNACKPACK_PISTACHIO,5
std_50_lag5,6625723.870239258,fwd_ret,50,lgbm,SNACKPACK_PISTACHIO,5
spread_bps_lag20,6499129.715332031,fwd_ret,50,lgbm,SNACKPACK_PISTACHIO,5
vwap_dev_lag20,6368405.406738281,fwd_ret,50,lgbm,SNACKPACK_PISTACHIO,5
spread_bps_lag50,6172435.209838867,fwd_ret,50,lgbm,SNACKPACK_PISTACHIO,5
