feature,importance,target,horizon,model,product,vol_gate_q
obi_l1_lag20,5.626128249137105,fwd_ret,50,ridge,ROBOT_IRONING,5
fam_mean_microprice_dev_lag5,3.5008110660807747,fwd_ret,50,ridge,ROBOT_IRONING,5
microprice_dev_lag50,3.379568167066991,fwd_ret,50,ridge,ROBOT_IRONING,5
spread_bps_lag50,3.063222402284903,fwd_ret,50,ridge,ROBOT_IRONING,5
spread_bps_lag5,2.215678809988604,fwd_ret,50,ridge,ROBOT_IRONING,5
spread_bps_lag20,1.7956599867028942,fwd_ret,50,ridge,ROBOT_IRONING,5
spread_bps_lag1,1.7483374584576346,fwd_ret,50,ridge,ROBOT_IRONING,5
signed_flow_20_lag20,1.285312411800028,fwd_ret,50,ridge,ROBOT_IRONING,5
signed_flow_20_lag1,1.2350073114087623,fwd_ret,50,ridge,ROBOT_IRONING,5
std_500_lag5,1.0801805404200886,fwd_ret,50,ridge,ROBOT_IRONING,5
std_500_lag20,1.0011765710671865,fwd_ret,50,ridge,ROBOT_IRONING,5
obi_l3_lag20,0.9120433732443127,fwd_ret,50,ridge,ROBOT_IRONING,5
std_500_lag50,0.8129950845800625,fwd_ret,50,ridge,ROBOT_IRONING,5
std_500_lag1,0.6828289529280631,fwd_ret,50,ridge,ROBOT_IRONING,5
signed_flow_20_lag5,0.5857223763276783,fwd_ret,50,ridge,ROBOT_IRONING,5
std_50_lag20,0.38487119239758233,fwd_ret,50,ridge,ROBOT_IRONING,5
signed_flow_20_lag50,0.3719706455819542,fwd_ret,50,ridge,ROBOT_IRONING,5
std_50_lag50,0.22556885883301425,fwd_ret,50,ridge,ROBOT_IRONING,5
std_50_lag5,0.17194487074335346,fwd_ret,50,ridge,ROBOT_IRONING,5
std_50_lag1,0.14401203606005478,fwd_ret,50,ridge,ROBOT_IRONING,5
fam_mean_ret_10_lag5,0.14272144163658554,fwd_ret,50,ridge,ROBOT_IRONING,5
fam_mean_ret_10_lag20,0.12014670579964097,fwd_ret,50,ridge,ROBOT_IRONING,5
vwap_dev_lag20,0.053318461924796265,fwd_ret,50,ridge,ROBOT_IRONING,5
ret_10_lag50,0.04665731708913032,fwd_ret,50,ridge,ROBOT_IRONING,5
ret_1_lag20,0.037733366584761174,fwd_ret,50,ridge,ROBOT_IRONING,5
ret_1_lag1,0.024680574093620754,fwd_ret,50,ridge,ROBOT_IRONING,5
vwap_dev_lag1,0.016163344432093253,fwd_ret,50,ridge,ROBOT_IRONING,5
ret_10_lag20,0.015702200892069255,fwd_ret,50,ridge,ROBOT_IRONING,5
ret_10_lag1,0.01035104004145838,fwd_ret,50,ridge,ROBOT_IRONING,5
ret_1_lag50,0.009505326769624971,fwd_ret,50,ridge,ROBOT_IRONING,5
vwap_dev_lag50,0.007108967605768742,fwd_ret,50,ridge,ROBOT_IRONING,5
vwap_dev_lag5,0.005503192846609604,fwd_ret,50,ridge,ROBOT_IRONING,5
ret_10_lag5,0.004845615495662753,fwd_ret,50,ridge,ROBOT_IRONING,5
ret_1_lag5,0.003963052810154766,fwd_ret,50,ridge,ROBOT_IRONING,5
std_500_lag50,96153605.27026367,fwd_ret,50,lgbm,ROBOT_IRONING,5
std_500_lag20,77662903.52734375,fwd_ret,50,lgbm,ROBOT_IRONING,5
std_500_lag1,66494065.89135742,fwd_ret,50,lgbm,ROBOT_IRONING,5
spread_bps_lag50,66092160.678222656,fwd_ret,50,lgbm,ROBOT_IRONING,5
spread_bps_lag20,46463501.68359375,fwd_ret,50,lgbm,ROBOT_IRONING,5
std_50_lag20,40466093.80517578,fwd_ret,50,lgbm,ROBOT_IRONING,5
std_500_lag5,38786235.37597656,fwd_ret,50,lgbm,ROBOT_IRONING,5
spread_bps_lag1,38458711.80908203,fwd_ret,50,lgbm,ROBOT_IRONING,5
std_50_lag50,38317303.7878418,fwd_ret,50,lgbm,ROBOT_IRONING,5
vwap_dev_lag1,30978363.899414062,fwd_ret,50,lgbm,ROBOT_IRONING,5
vwap_dev_lag50,30240166.15649414,fwd_ret,50,lgbm,ROBOT_IRONING,5
vwap_dev_lag20,26960406.78857422,fwd_ret,50,lgbm,ROBOT_IRONING,5
spread_bps_lag5,24251867.119628906,fwd_ret,50,lgbm,ROBOT_IRONING,5
std_50_lag1,23208354.856933594,fwd_ret,50,lgbm,ROBOT_IRONING,5
std_50_lag5,21372343.65258789,fwd_ret,50,lgbm,ROBOT_IRONING,5
signed_flow_20_lag20,16278712.35131836,fwd_ret,50,lgbm,ROBOT_IRONING,5
vwap_dev_lag5,14656645.5078125,fwd_ret,50,lgbm,ROBOT_IRONING,5
signed_flow_20_lag50,12062069.034179688,fwd_ret,50,lgbm,ROBOT_IRONING,5
signed_flow_20_lag1,10858872.123046875,fwd_ret,50,lgbm,ROBOT_IRONING,5
signed_flow_20_lag5,7644934.368652344,fwd_ret,50,lgbm,ROBOT_IRONING,5
fam_mean_ret_10_lag5,5333355.819580078,fwd_ret,50,lgbm,ROBOT_IRONING,5
ret_10_lag1,3991107.212158203,fwd_ret,50,lgbm,ROBOT_IRONING,5
fam_mean_ret_10_lag20,2853545.531982422,fwd_ret,50,lgbm,ROBOT_IRONING,5
ret_10_lag50,1897162.9406738281,fwd_ret,50,lgbm,ROBOT_IRONING,5
ret_10_lag5,1832732.826171875,fwd_ret,50,lgbm,ROBOT_IRONING,5
ret_10_lag20,829794.0354003906,fwd_ret,50,lgbm,ROBOT_IRONING,5
ret_1_lag1,134442.28833007812,fwd_ret,50,lgbm,ROBOT_IRONING,5
fam_mean_microprice_dev_lag20,99924.82958984375,fwd_ret,50,lgbm,ROBOT_IRONING,5
fam_mean_microprice_dev_lag5,99167.39111328125,fwd_ret,50,lgbm,ROBOT_IRONING,5
fam_mean_obi_l1_lag20,69757.08984375,fwd_ret,50,lgbm,ROBOT_IRONING,5
fam_mean_obi_l1_lag5,69593.69970703125,fwd_ret,50,lgbm,ROBOT_IRONING,5
microprice_dev_lag1,65543.5693359375,fwd_ret,50,lgbm,ROBOT_IRONING,5
microprice_dev_lag50,56175.859375,fwd_ret,50,lgbm,ROBOT_IRONING,5
obi_l1_lag20,55422.18994140625,fwd_ret,50,lgbm,ROBOT_IRONING,5
ret_1_lag50,54480.85009765625,fwd_ret,50,lgbm,ROBOT_IRONING,5
obi_l3_lag50,47870.660400390625,fwd_ret,50,lgbm,ROBOT_IRONING,5
microprice_dev_lag5,18928.389892578125,fwd_ret,50,lgbm,ROBOT_IRONING,5
ret_1_lag20,14456.2197265625,fwd_ret,50,lgbm,ROBOT_IRONING,5
ret_1_lag5,9296.4404296875,fwd_ret,50,lgbm,ROBOT_IRONING,5
obi_l1_lag50,6287.169921875,fwd_ret,50,lgbm,ROBOT_IRONING,5
obi_l3_lag20,2767.39990234375,fwd_ret,50,lgbm,ROBOT_IRONING,5
microprice_dev_lag20,0.0,fwd_ret,50,lgbm,ROBOT_IRONING,5
obi_l1_lag5,0.0,fwd_ret,50,lgbm,ROBOT_IRONING,5
obi_l1_lag1,0.0,fwd_ret,50,lgbm,ROBOT_IRONING,5
obi_l3_lag1,0.0,fwd_ret,50,lgbm,ROBOT_IRONING,5
obi_l3_lag5,0.0,fwd_ret,50,lgbm,ROBOT_IRONING,5
obi_l3_lag1,38.4653756154232,fwd_ret,100,ridge,ROBOT_IRONING,5
obi_l3_lag5,34.27990880866039,fwd_ret,100,ridge,ROBOT_IRONING,5
obi_l3_lag50,33.308356325279796,fwd_ret,100,ridge,ROBOT_IRONING,5
obi_l3_lag20,19.325602982793004,fwd_ret,100,ridge,ROBOT_IRONING,5
fam_mean_obi_l1_lag5,18.37044346305111,fwd_ret,100,ridge,ROBOT_IRONING,5
microprice_dev_lag1,13.77999952105411,fwd_ret,100,ridge,ROBOT_IRONING,5
microprice_dev_lag50,13.53178359992869,fwd_ret,100,ridge,ROBOT_IRONING,5
microprice_dev_lag5,12.311650671754597,fwd_ret,100,ridge,ROBOT_IRONING,5
obi_l1_lag50,10.688104663580852,fwd_ret,100,ridge,ROBOT_IRONING,5
fam_mean_obi_l1_lag20,8.99880224412272,fwd_ret,100,ridge,ROBOT_IRONING,5
microprice_dev_lag20,8.150933908656551,fwd_ret,100,ridge,ROBOT_IRONING,5
fam_mean_microprice_dev_lag5,6.893719163042836,fwd_ret,100,ridge,ROBOT_IRONING,5
obi_l1_lag5,6.330764461139611,fwd_ret,100,ridge,ROBOT_IRONING,5
obi_l1_lag20,5.898851837556593,fwd_ret,100,ridge,ROBOT_IRONING,5
obi_l1_lag1,5.244280726584331,fwd_ret,100,ridge,ROBOT_IRONING,5
spread_bps_lag50,5.068860250270185,fwd_ret,100,ridge,ROBOT_IRONING,5
spread_bps_lag20,4.442501645889675,fwd_ret,100,ridge,ROBOT_IRONING,5
fam_mean_microprice_dev_lag20,4.373050685973686,fwd_ret,100,ridge,ROBOT_IRONING,5
spread_bps_lag5,4.2988271812957635,fwd_ret,100,ridge,ROBOT_IRONING,5
spread_bps_lag1,3.9521468387073067,fwd_ret,100,ridge,ROBOT_IRONING,5
std_500_lag5,0.9073585890040015,fwd_ret,100,ridge,ROBOT_IRONING,5
signed_flow_20_lag50,0.7685352760084233,fwd_ret,100,ridge,ROBOT_IRONING,5
std_500_lag20,0.7122419251656563,fwd_ret,100,ridge,ROBOT_IRONING,5
std_50_lag1,0.5682033233825625,fwd_ret,100,ridge,ROBOT_IRONING,5
std_500_lag50,0.5594254125497335,fwd_ret,100,ridge,ROBOT_IRONING,5
std_50_lag20,0.4947791505070239,fwd_ret,100,ridge,ROBOT_IRONING,5
signed_flow_20_lag1,0.4539838716213409,fwd_ret,100,ridge,ROBOT_IRONING,5
signed_flow_20_lag20,0.43393592448194207,fwd_ret,100,ridge,ROBOT_IRONING,5
std_50_lag5,0.31484027031787104,fwd_ret,100,ridge,ROBOT_IRONING,5
fam_mean_ret_10_lag20,0.15060515156343046,fwd_ret,100,ridge,ROBOT_IRONING,5
